profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,day_end,month_end,year_end,x_lambert2e,y_lambert2e,altitude,annual_smb
Langue,1997,1,2,10,1997,15,10,1998,957119.5,111239.12,2062.92,-5.76
Langue,1997,3,2,10,1997,15,10,1998,956992.63,111805.43,2020.15,-6.79
Langue,1997,5,2,10,1997,15,10,1998,956659.37,112241.68,1975.66,-7.15
Langue,1997,6,2,10,1997,15,10,1998,955614.8,113206.0,1822.99,-8.77
Langue,1997,8,2,10,1997,15,10,1998,955579.09,113883.83,1723.68,-9.58
Langue,1997,10,2,10,1997,15,10,1998,955420.66,114428.99,1610.95,-10.1
