profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,day_end,month_end,year_end,x_lambert2e,y_lambert2e,altitude,annual_smb
Langue,2006,5,6,10,2006,2,10,2007,956681.03,112235.3,1949.72,-7.89
Langue,2006,4,6,10,2006,2,10,2007,956899.37,111978.57,1977.49,-7.08
Langue,2006,2,6,10,2006,2,10,2007,957057.85,111554.34,2008.28,-6.67
Langue,2006,1,6,10,2006,2,10,2007,957183.22,111260.22,2041.78,-6.58
Langue,2006,8,6,10,2006,2,10,2007,955642.09,113416.12,1759.17,-10.23
