profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,day_end,month_end,year_end,x_lambert2e,y_lambert2e,altitude,annual_smb
Langue,1995,1,17,10,1995,3,11,1996,957173.68,111221.57,2074.93,-5.49
Langue,1995,3,17,10,1995,3,11,1996,956949.63,111887.49,2018.92,-6.07
Langue,1995,5,17,10,1995,3,11,1996,956731.47,112174.26,1990.57,-6.43
Langue,1995,6,17,10,1995,3,11,1996,955620.0,113106.86,1834.55,-8.68
Langue,1995,8,17,10,1995,3,11,1996,955545.88,113970.62,1715.02,-9.22
Langue,1995,10,17,10,1995,3,11,1996,955400.0,114450.0,1630.0,-9.18
