profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,day_end,month_end,year_end,x_lambert2e,y_lambert2e,altitude,annual_smb
Langue,2013,1,18,10,2013,2,10,2014,957183.0,111255.9,2010.23,-6.15
Langue,2013,2,18,10,2013,2,10,2014,957052.62,111550.34,1978.31,-6.95
Langue,2013,3,18,10,2013,2,10,2014,957026.66,111730.02,1968.05,-6.55
Langue,2013,4,18,10,2013,2,10,2014,956904.5,111969.96,1948.49,-6.84
Langue,2013,5,18,10,2013,2,10,2014,956709.44,112227.39,1918.89,-7.91
Langue,2013,6,18,10,2013,2,10,2014,955635.09,113152.76,1752.91,-8.35
Langue,2013,7,18,10,2013,2,10,2014,955622.26,113295.54,1733.39,-8.95
Langue,2013,8,18,10,2013,2,10,2014,955620.89,113438.46,1714.4,-8.5
