profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,day_end,month_end,year_end,x_lambert2e,y_lambert2e,altitude,annual_smb
Langue,2017,1,3,11,2017,28,9,2018,957178.4,111290.26,1981.53,-7.54
Langue,2017,2,3,11,2017,28,9,2018,957052.51,111572.02,1953.64,-7.33
Langue,2017,6,3,11,2017,28,9,2018,955625.33,113136.2,1729.81,-10.13
Langue,2017,7,3,11,2017,28,9,2018,955623.07,113303.71,1700.75,-8.61
Langue,2017,8,3,11,2017,28,9,2018,955609.61,113437.13,1685.15,-8.98
