profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,x_lambert2e_start,y_lambert2e_start,altitude_start,day_end,month_end,year_end,x_lambert2e_end,y_lambert2e_end,altitude_end,annual_speed
Talefre,2010,1,7,9,2011,961239.2,112214.06,2754.68,6,9,2012,961237.09,112214.5,2751.34,2.16
Talefre,2010,2,7,9,2011,960858.93,112161.73,2735.52,6,9,2012,960854.92,112160.93,2732.61,4.1
Talefre,2010,3,7,9,2011,960479.21,112030.9,2693.23,6,9,2012,960472.06,112028.12,2689.16,7.69
Talefre,2010,4,7,9,2011,960088.74,111923.42,2623.18,6,9,2012,960085.45,111922.41,2619.3,3.45
Talefre,2010,5,7,9,2011,959765.51,111614.27,2592.39,6,9,2012,959763.5,111612.34,2589.26,2.79
