profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,day_end,month_end,year_end,x_lambert2e,y_lambert2e,altitude,annual_smb
acum,2002,1,15,9,2001,7,9,2002,953420.0,107630.0,3570.0,1.23
acum,2002,4,15,9,2001,7,9,2002,955430.0,105770.0,3090.0,0.92
acum,2002,5,15,9,2001,7,9,2002,956070.0,106430.0,2930.0,0.95
acum,2002,10,15,9,2001,7,9,2002,954792.0,105625.0,3130.0,1.94
