profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,day_end,month_end,year_end,x_lambert2e,y_lambert2e,altitude,annual_smb
acum,2006,1,30,9,2005,5,9,2006,953420.0,107630.0,3570.0,2.22
acum,2006,4,30,9,2005,5,9,2006,955430.0,105770.0,3090.0,0.6
acum,2006,5,30,9,2005,5,9,2006,956070.0,106430.0,2930.0,1.12
acum,2006,9,30,9,2005,5,9,2006,954356.0,106064.0,3220.0,1.05
acum,2006,10,30,9,2005,5,9,2006,954792.0,105625.0,3130.0,0.79
acum,2006,6,30,9,2005,5,9,2006,955935.0,107399.0,2740.0,0.44
