profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,day_end,month_end,year_end,x_lambert2e,y_lambert2e,altitude,annual_smb
acum,2010,4,9,9,2009,10,9,2010,955430.0,105770.0,3090.0,0.46
acum,2010,5,9,9,2009,10,9,2010,956070.0,106430.0,2930.0,0.77
acum,2010,9,9,9,2009,10,9,2010,954356.0,106064.0,3220.0,1.43
acum,2010,10,9,9,2009,10,9,2010,954792.0,105625.0,3130.0,1.5
acum,2010,11,9,9,2009,10,9,2010,955863.0,106597.0,2920.0,0.7
