profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,day_end,month_end,year_end,x_lambert2e,y_lambert2e,altitude,annual_smb
acum,2013,4,6,9,2012,11,9,2013,955430.0,105770.0,3090.0,0.76
acum,2013,5,6,9,2012,11,9,2013,956070.0,106430.0,2930.0,1.3
acum,2013,9,6,9,2012,11,9,2013,954356.0,106064.0,3220.0,1.53
acum,2013,10,6,9,2012,11,9,2013,954792.0,105625.0,3130.0,1.88
acum,2013,11,6,9,2012,11,9,2013,955863.0,106597.0,2920.0,1.03
