profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,day_end,month_end,year_end,x_lambert2e,y_lambert2e,altitude,annual_smb
acum,2014,2,11,9,2013,4,9,2014,953210.0,106820.0,3530.0,2.29
acum,2014,4,11,9,2013,4,9,2014,955430.0,105770.0,3090.0,1.03
acum,2014,5,11,9,2013,4,9,2014,956070.0,106430.0,2930.0,0.75
acum,2014,9,11,9,2013,4,9,2014,954356.0,106064.0,3220.0,1.34
acum,2014,10,11,9,2013,4,9,2014,954792.0,105625.0,3130.0,1.22
acum,2014,11,11,9,2013,4,9,2014,955863.0,106597.0,2920.0,0.85
