profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,x_lambert2e_start,y_lambert2e_start,altitude_start,day_end,month_end,year_end,x_lambert2e_end,y_lambert2e_end,altitude_end,annual_speed
Mer_de_Glace_histo,1979,5,14,9,1980,957049.1,110580.37,2172.97,5,9,1981,957075.67,110715.77,2157.1,141.47
Mer_de_Glace_histo,1980,4,14,9,1980,957032.8,110421.5,2181.76,5,9,1981,957074.37,110540.65,2176.18,129.38
Mer_de_Glace_histo,1980,6,14,9,1980,957142.92,110736.0,2148.15,5,9,1981,957136.41,110878.11,2128.06,145.86
Mer_de_Glace_histo,1980,8,14,9,1980,957130.89,110988.56,2107.97,5,9,1981,957096.57,111117.7,2090.11,137.0
Mer_de_Glace_histo,1980,9,14,9,1980,957068.0,111116.71,2086.63,5,9,1981,957039.11,111237.62,2079.5,127.46
Mer_de_Glace_histo,1980,10,14,9,1980,957028.75,111286.37,2073.3,5,9,1981,957002.13,111401.59,2068.13,121.24
Mer_de_Glace_histo,1980,12,14,9,1980,956893.19,111746.69,2038.39,5,9,1981,956850.25,111850.24,2032.07,114.93
Mer_de_Glace_histo,1980,13,14,9,1980,956785.7,111926.21,2024.18,5,9,1981,956726.0,112019.2,2015.36,113.3
Mer_de_Glace_histo,1980,14,14,9,1980,956614.67,112090.99,2001.95,5,9,1981,956536.2,112159.6,1991.24,106.87
Mer_de_Glace_histo,1980,17,14,9,1980,956201.36,112412.53,1956.36,5,9,1981,956108.57,112447.41,1948.89,101.64
Mer_de_Glace_histo,1980,18,14,9,1980,956066.79,112490.32,1942.38,5,9,1981,955974.62,112533.87,1933.92,104.52
Mer_de_Glace_histo,1980,52,14,9,1980,956882.0,109581.7,2229.88,5,9,1981,956907.69,109734.76,2218.69,159.12
Mer_de_Glace_histo,1980,53,14,9,1980,956901.04,109330.27,2255.27,5,9,1981,956903.3,109517.75,2235.51,192.23
