profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,x_lambert2e_start,y_lambert2e_start,altitude_start,day_end,month_end,year_end,x_lambert2e_end,y_lambert2e_end,altitude_end,annual_speed
Mer_de_Glace_histo,1978,1,16,9,1979,956910.27,109782.4,2212.85,14,9,1980,956946.04,109903.36,2206.83,126.83
Mer_de_Glace_histo,1978,3,16,9,1979,956961.38,110122.74,2190.48,14,9,1980,957007.19,110226.8,2187.65,114.32
Mer_de_Glace_histo,1978,4,16,9,1979,956989.18,110317.31,2182.63,14,9,1980,957032.8,110421.5,2181.76,113.57
Mer_de_Glace_histo,1978,5,16,9,1979,957012.24,110467.37,2177.69,14,9,1980,957049.1,110580.37,2172.97,119.51
Mer_de_Glace_histo,1978,6,16,9,1979,957124.36,110610.6,2160.09,14,9,1980,957142.92,110736.0,2148.15,127.46
Mer_de_Glace_histo,1979,1,16,9,1979,956910.27,109782.4,2212.85,14,9,1980,956946.04,109903.36,2206.83,126.83
Mer_de_Glace_histo,1979,2,16,9,1979,956937.69,109971.28,2199.79,14,9,1980,956980.54,110080.0,2195.16,117.5
Mer_de_Glace_histo,1979,3,16,9,1979,956961.38,110122.74,2190.48,14,9,1980,957007.19,110226.8,2187.65,114.32
Mer_de_Glace_histo,1979,4,16,9,1979,956989.18,110317.31,2182.63,14,9,1980,957032.8,110421.5,2181.76,113.57
Mer_de_Glace_histo,1979,5,16,9,1979,957012.24,110467.37,2177.69,14,9,1980,957049.1,110580.37,2172.97,119.51
Mer_de_Glace_histo,1979,6,16,9,1979,957124.36,110610.6,2160.09,14,9,1980,957142.92,110736.0,2148.15,127.46
Mer_de_Glace_histo,1979,8,16,9,1979,957157.22,110861.11,2126.82,14,9,1980,957130.89,110988.56,2107.97,130.86
Mer_de_Glace_histo,1979,9,16,9,1979,957097.54,110999.05,2101.68,14,9,1980,957068.0,111116.71,2086.63,121.98
Mer_de_Glace_histo,1979,11,16,9,1979,957001.4,111441.63,2060.39,14,9,1980,956975.2,111544.97,2053.92,107.2
Mer_de_Glace_histo,1979,12,16,9,1979,956927.76,111647.19,2044.63,14,9,1980,956893.19,111746.69,2038.39,105.91
Mer_de_Glace_histo,1979,13,16,9,1979,956831.35,111835.27,2030.67,14,9,1980,956785.7,111926.21,2024.18,102.32
Mer_de_Glace_histo,1979,14,16,9,1979,956682.16,112014.43,2011.53,14,9,1980,956614.67,112090.99,2001.95,102.62
Mer_de_Glace_histo,1979,15,16,9,1979,956587.48,112187.67,1988.83,14,9,1980,956507.77,112247.12,1982.93,99.99
Mer_de_Glace_histo,1979,16,16,9,1979,956426.42,112277.92,1975.5,14,9,1980,956343.36,112320.72,1970.21,93.95
Mer_de_Glace_histo,1979,21,16,9,1979,956326.12,112367.0,1968.35,14,9,1980,956252.12,112397.73,1956.36,80.57
