profile_name,stake_year_setup,stake_number,day_start,month_start,year_start,x_lambert2e_start,y_lambert2e_start,altitude_start,day_end,month_end,year_end,x_lambert2e_end,y_lambert2e_end,altitude_end,annual_speed
Mer_de_Glace_histo,1988,2,16,9,1988,957127.32,111089.16,2096.49,9,9,1989,957095.73,111198.5,2081.83,116.04
Mer_de_Glace_histo,1988,3,16,9,1988,957022.51,111281.57,2075.56,9,9,1989,956999.34,111385.09,2068.48,108.16
Mer_de_Glace_histo,1988,4,16,9,1988,956978.48,111428.1,2067.4,9,9,1989,956953.39,111528.33,2058.77,105.34
Mer_de_Glace_histo,1988,6,16,9,1988,956920.15,111713.35,2043.57,9,9,1989,956881.53,111810.21,2035.29,106.31
Mer_de_Glace_histo,1988,9,16,9,1988,956771.65,112005.94,2020.53,9,9,1989,956707.67,112091.38,2008.9,108.83
Mer_de_Glace_histo,1988,10,16,9,1988,956651.25,112130.55,2002.92,9,9,1989,956575.95,112199.83,1992.29,104.32
Mer_de_Glace_histo,1988,11,16,9,1988,956562.02,112204.89,1992.5,9,9,1989,956480.34,112262.54,1982.87,101.93
Mer_de_Glace_histo,1988,12,16,9,1988,956449.87,112244.08,1982.51,9,9,1989,956366.77,112289.1,1973.26,96.36
Mer_de_Glace_histo,1988,53,16,9,1988,957173.87,110362.74,2178.32,9,9,1989,957208.24,110462.21,2171.68,107.3
Mer_de_Glace_histo,1988,54,16,9,1988,957130.63,110272.21,2182.4,9,9,1989,957168.83,110368.36,2175.9,105.48
Mer_de_Glace_histo,1988,55,16,9,1988,957078.07,110194.77,2186.91,9,9,1989,957117.27,110289.14,2180.1,104.19
Mer_de_Glace_histo,1988,56,16,9,1988,957007.83,110052.47,2196.29,9,9,1989,957047.29,110147.57,2188.78,104.97
Mer_de_Glace_histo,1988,57,16,9,1988,956945.15,109903.9,2207.17,9,9,1989,956982.03,110004.52,2199.59,109.26
Mer_de_Glace_histo,1988,58,16,9,1988,956904.95,109780.2,2214.45,9,9,1989,956936.29,109889.12,2205.96,115.56
Mer_de_Glace_histo,1988,59,16,9,1988,956859.04,109643.47,2223.54,9,9,1989,956880.03,109765.36,2213.91,126.1
Mer_de_Glace_histo,1988,60,16,9,1988,956865.81,109592.6,2226.94,9,9,1989,956884.53,109718.48,2217.31,129.75
Mer_de_Glace_histo,1988,61,16,9,1988,956854.41,109443.47,2239.6,9,9,1989,956860.67,109587.91,2226.63,147.4
